,animal,session,cluster ID,FR modulation,category
841,BS_70,BS_70_9_AC.pickle,14,1.0997963340122203,Inconclusive
842,BS_70,BS_70_9_AC.pickle,15,1.439239646978954,Inconclusive
843,BS_70,BS_70_9_AC.pickle,20,1.068702290076336,Inconclusive
844,BS_70,BS_70_9_AC.pickle,21,2.1076233183856505,Inconclusive
845,BS_70,BS_70_9_AC.pickle,34,0.7246376811594196,NCR
846,BS_70,BS_70_9_AC.pickle,35,4.317718940936871,Inconclusive
847,BS_70,BS_70_9_AC.pickle,36,1.9959266802444025,Inconclusive
848,BS_70,BS_70_9_AC.pickle,38,1.6564833672776647,Inconclusive
849,BS_70,BS_70_9_AC.pickle,40,1.3170400543109302,NCR
850,BS_70,BS_70_9_AC.pickle,41,0.8934707903780075,Inconclusive
851,BS_70,BS_70_9_AC.pickle,48,6.0903426791277235,Inconclusive
852,BS_70,BS_70_9_AC.pickle,54,1.041666666666668,Inconclusive
853,BS_70,BS_70_9_AC.pickle,56,10.999160369437451,CR (enhanced)
854,BS_70,BS_70_9_AC.pickle,60,8.921282798833824,CR (enhanced)
855,BS_72,BS_72_10_AC.pickle,1,1.2790697674418603,Inconclusive
856,BS_72,BS_72_10_AC.pickle,13,1.214203894616265,NCR
857,BS_72,BS_72_10_AC.pickle,18,13.402061855670107,CR (enhanced)
858,BS_72,BS_72_10_AC.pickle,24,1.351660939289803,Inconclusive
859,BS_72,BS_72_10_AC.pickle,31,0.726817042606514,Inconclusive
860,BS_72,BS_72_10_AC.pickle,32,0.7331042382588774,NCR
861,BS_72,BS_72_10_AC.pickle,39,2.7949599083619705,Inconclusive
862,BS_72,BS_72_12_AC.pickle,22,2.683615819209039,NCR
863,BS_72,BS_72_12_AC.pickle,25,1.7564870259481034,NCR
864,BS_72,BS_72_13_AC.pickle,0,1.321713870733477,Inconclusive
865,BS_72,BS_72_13_AC.pickle,6,4.671916010498688,CR (suppressed)
866,BS_72,BS_72_13_AC.pickle,10,7.267759562841531,CR (suppressed)
867,BS_72,BS_72_13_AC.pickle,12,6.840958605664477,CR (suppressed)
868,BS_72,BS_72_1_AC.pickle,0,12.38546603475514,Inconclusive
869,BS_72,BS_72_1_AC.pickle,5,3.34913112164297,NCR
870,BS_72,BS_72_1_AC.pickle,16,2.666666666666667,Inconclusive
871,BS_72,BS_72_1_AC.pickle,18,3.1578947368421053,Inconclusive
872,BS_72,BS_72_1_AC.pickle,20,1.4814814814814814,Inconclusive
873,BS_72,BS_72_1_AC.pickle,24,1.579778830963664,Inconclusive
874,BS_72,BS_72_1_AC.pickle,26,0.9876543209876544,NCR
875,BS_72,BS_72_1_AC.pickle,27,2.051282051282051,Inconclusive
876,BS_72,BS_72_1_AC.pickle,29,0.6635071090047393,NCR
877,BS_72,BS_72_1_AC.pickle,30,12.922590837282781,CR (enhanced)
878,BS_72,BS_72_1_AC.pickle,31,1.674565560821485,NCR
879,BS_72,BS_72_1_AC.pickle,32,2.5641025641025643,Inconclusive
880,BS_72,BS_72_1_AC.pickle,38,5.5924170616113775,Inconclusive
881,BS_72,BS_72_1_AC.pickle,41,1.4218009478672986,Inconclusive
882,BS_72,BS_72_1_AC.pickle,51,1.839080459770115,Inconclusive
883,BS_72,BS_72_1_AC.pickle,54,7.582938388625593,Inconclusive
884,BS_72,BS_72_1_AC.pickle,58,1.4689265536723164,NCR
885,BS_72,BS_72_2_AC.pickle,0,2.1176470588235285,NCR
886,BS_72,BS_72_2_AC.pickle,1,2.8947368421052637,Inconclusive
887,BS_72,BS_72_2_AC.pickle,3,22.588235294117645,CR (enhanced)
888,BS_72,BS_72_2_AC.pickle,7,6.627450980392157,Inconclusive
889,BS_72,BS_72_2_AC.pickle,8,2.470588235294118,CR (suppressed)
890,BS_72,BS_72_2_AC.pickle,17,6.039215686274509,Inconclusive
891,BS_72,BS_72_2_AC.pickle,19,12.470588235294118,CR (enhanced)
892,BS_72,BS_72_2_AC.pickle,20,2.4489795918367347,NCR
893,BS_72,BS_72_2_AC.pickle,26,1.9607843137254903,NCR
894,BS_72,BS_72_2_AC.pickle,45,0.9803921568627448,NCR
895,BS_72,BS_72_2_AC.pickle,52,4.9350649350649345,Inconclusive
896,BS_72,BS_72_4_AC.pickle,0,21.666666666666654,CR (enhanced)
897,BS_72,BS_72_4_AC.pickle,2,1.4754098360655743,NCR
898,BS_72,BS_72_4_AC.pickle,7,2.019607843137254,Inconclusive
899,BS_72,BS_72_4_AC.pickle,9,7.363945578231298,CR (enhanced)
900,BS_72,BS_72_4_AC.pickle,10,6.802721088435374,CR (suppressed)
901,BS_72,BS_72_4_AC.pickle,11,12.569659442724467,CR (enhanced)
902,BS_72,BS_72_4_AC.pickle,12,1.1054421768707474,NCR
903,BS_72,BS_72_4_AC.pickle,34,3.3163265306122454,Inconclusive
904,BS_72,BS_72_4_AC.pickle,43,1.3605442176870752,Inconclusive
905,BS_72,BS_72_4_AC.pickle,44,4.075117370892018,CR (enhanced)
906,BS_72,BS_72_4_AC.pickle,46,7.562189054726367,CR (enhanced)
907,BS_72,BS_72_4_AC.pickle,54,10.068027210884367,CR (enhanced)
908,BS_72,BS_72_4_AC.pickle,55,31.238938053097336,CR (enhanced)
909,BS_72,BS_72_4_AC.pickle,64,6.955782312925171,CR (enhanced)
910,BS_72,BS_72_4_AC.pickle,68,4.642857142857143,CR (enhanced)
911,BS_72,BS_72_4_AC.pickle,70,18.323108384458077,CR (enhanced)
912,BS_72,BS_72_4_AC.pickle,79,5.986394557823132,Inconclusive
913,BS_72,BS_72_4_AC.pickle,80,0.5660377358490566,NCR
914,BS_72,BS_72_4_AC.pickle,88,5.493197278911565,Inconclusive
915,BS_72,BS_72_4_AC.pickle,90,1.2474437627811858,NCR
916,BS_72,BS_72_4_AC.pickle,95,1.7687074829931975,Inconclusive
917,BS_72,BS_72_4_AC.pickle,100,0.37037037037037046,NCR
918,BS_72,BS_72_4_AC.pickle,101,5.346534653465347,Inconclusive
919,BS_72,BS_72_4_AC.pickle,114,1.4575866188769409,Inconclusive
920,BS_72,BS_72_4_AC.pickle,115,29.14965986394558,CR (enhanced)
921,BS_72,BS_72_5_AC.pickle,0,3.1643625192012292,Inconclusive
922,BS_72,BS_72_5_AC.pickle,10,39.34666666666668,CR (enhanced)
923,BS_72,BS_72_5_AC.pickle,14,0.9663865546218493,Inconclusive
924,BS_72,BS_72_5_AC.pickle,22,24.559999999999995,CR (enhanced)
925,BS_72,BS_72_5_AC.pickle,33,19.02745098039214,CR (enhanced)
926,BS_72,BS_72_5_AC.pickle,36,20.210970464135016,CR (enhanced)
927,BS_72,BS_72_5_AC.pickle,37,1.4879649890590811,NCR
928,BS_72,BS_72_5_AC.pickle,42,35.62666666666672,CR (enhanced)
929,BS_72,BS_72_5_AC.pickle,54,0.9322033898305085,NCR
930,BS_72,BS_72_5_AC.pickle,55,3.359999999999999,Inconclusive
931,BS_72,BS_72_5_AC.pickle,56,1.1755952380952377,NCR
932,BS_72,BS_72_5_AC.pickle,58,0.4799999999999999,NCR
933,BS_72,BS_72_5_AC.pickle,61,12.133333333333331,CR (enhanced)
934,BS_72,BS_72_5_AC.pickle,63,0.6666666666666667,NCR
935,BS_72,BS_72_5_AC.pickle,66,5.245098039215683,CR (enhanced)
936,BS_72,BS_72_6_AC.pickle,0,0.47519217330538105,NCR
937,BS_72,BS_72_6_AC.pickle,7,15.826666666666659,CR (enhanced)
938,BS_72,BS_72_6_AC.pickle,12,2.866666666666672,Inconclusive
939,BS_72,BS_72_6_AC.pickle,13,2.72,Inconclusive
940,BS_72,BS_72_6_AC.pickle,14,4.483430799220272,Inconclusive
941,BS_72,BS_72_6_AC.pickle,17,3.893333333333338,Inconclusive
942,BS_72,BS_72_6_AC.pickle,22,1.2490241998438727,Inconclusive
943,BS_72,BS_72_6_AC.pickle,23,11.053333333333326,CR (enhanced)
944,BS_72,BS_72_6_AC.pickle,26,11.373333333333322,CR (enhanced)
945,BS_72,BS_72_6_AC.pickle,27,7.605409705648372,CR (enhanced)
946,BS_72,BS_72_6_AC.pickle,28,2.960000000000004,Inconclusive
947,BS_72,BS_72_6_AC.pickle,29,2.692939244663382,NCR
948,BS_72,BS_72_6_AC.pickle,31,8.69333333333334,Inconclusive
949,BS_72,BS_72_6_AC.pickle,32,2.7188081936685298,Inconclusive
950,BS_72,BS_72_6_AC.pickle,40,21.863799283154098,CR (enhanced)
951,BS_72,BS_72_6_AC.pickle,41,5.613333333333349,Inconclusive
952,BS_72,BS_72_6_AC.pickle,42,2.759999999999996,Inconclusive
953,BS_72,BS_72_6_AC.pickle,43,4.7092198581560245,CR (enhanced)
954,BS_72,BS_72_6_AC.pickle,45,2.1637426900584784,Inconclusive
955,BS_72,BS_72_6_AC.pickle,57,3.713768115942031,Inconclusive
956,BS_72,BS_72_6_AC.pickle,61,9.069373942470387,CR (enhanced)
957,BS_72,BS_72_6_AC.pickle,64,2.93453724604966,Inconclusive
958,BS_72,BS_72_6_AC.pickle,65,2.0788530465949817,NCR
959,BS_72,BS_72_7_AC.pickle,12,1.0836277974087158,NCR
960,BS_72,BS_72_7_AC.pickle,13,21.69398907103826,CR (enhanced)
961,BS_72,BS_72_7_AC.pickle,14,17.723132969034598,CR (enhanced)
962,BS_72,BS_72_7_AC.pickle,15,5.373406193078319,Inconclusive
963,BS_72,BS_72_7_AC.pickle,16,13.806921675774136,CR (enhanced)
964,BS_72,BS_72_7_AC.pickle,33,50.692167577413485,CR (enhanced)
965,BS_72,BS_72_7_AC.pickle,35,12.768670309653915,CR (enhanced)
966,BS_72,BS_72_7_AC.pickle,36,0.3921568627450982,NCR
967,BS_72,BS_72_8_AC.pickle,5,11.756978653530378,CR (enhanced)
968,BS_72,BS_72_8_AC.pickle,7,2.5974025974025965,Inconclusive
969,BS_72,BS_72_8_AC.pickle,10,31.724137931034477,CR (enhanced)
970,BS_72,BS_72_8_AC.pickle,17,5.648604269293927,Inconclusive
971,BS_72,BS_72_8_AC.pickle,18,4.663382594417079,CR (enhanced)
972,BS_72,BS_72_8_AC.pickle,19,4.926108374384244,CR (enhanced)
973,BS_72,BS_72_8_AC.pickle,23,8.243021346469627,Inconclusive
974,BS_72,BS_72_8_AC.pickle,36,4.342105263157894,Inconclusive
975,BS_72,BS_72_8_AC.pickle,37,0.4926108374384237,NCR
976,BS_72,BS_72_8_AC.pickle,44,8.467153284671529,CR (enhanced)
977,BS_72,BS_72_9_AC.pickle,2,0.9302325581395349,Inconclusive
978,BS_72,BS_72_9_AC.pickle,8,10.048309178743963,CR (enhanced)
979,BS_72,BS_72_9_AC.pickle,11,4.806763285024148,Inconclusive
980,BS_87,BS_87_10_AC.pickle,4,7.348484848484848,Inconclusive
981,BS_87,BS_87_11_AC.pickle,1,0.6403013182674195,NCR
982,BS_87,BS_87_11_AC.pickle,4,5.68738229755179,CR (enhanced)
983,BS_87,BS_87_11_AC.pickle,10,7.0588235294117645,CR (enhanced)
984,BS_87,BS_87_11_AC.pickle,12,4.595103578154426,CR (enhanced)
985,BS_87,BS_87_1_AC.pickle,5,4.281842818428184,CR (enhanced)
986,BS_87,BS_87_1_AC.pickle,7,3.197831978319783,CR (suppressed)
987,BS_87,BS_87_1_AC.pickle,8,10.243902439024392,CR (enhanced)
988,BS_87,BS_87_1_AC.pickle,12,29.97289972899729,CR (enhanced)
989,BS_87,BS_87_1_AC.pickle,14,13.550135501355012,CR (enhanced)
990,BS_87,BS_87_1_AC.pickle,15,20.813008130081297,CR (enhanced)
991,BS_87,BS_87_1_AC.pickle,30,1.8970189701897027,Inconclusive
992,BS_87,BS_87_1_AC.pickle,39,67.80487804878047,CR (enhanced)
993,BS_87,BS_87_2_AC.pickle,25,28.447837150127228,CR (enhanced)
994,BS_87,BS_87_4_AC.pickle,3,25.031446540880523,CR (enhanced)
995,BS_87,BS_87_4_AC.pickle,10,7.111111111111113,CR (enhanced)
996,BS_87,BS_87_4_AC.pickle,15,4.685534591194957,Inconclusive
997,BS_87,BS_87_4_AC.pickle,18,5.424528301886788,CR (enhanced)
998,BS_87,BS_87_4_AC.pickle,19,2.9874213836478005,CR (suppressed)
999,BS_87,BS_87_4_AC.pickle,26,33.738848337388504,CR (enhanced)
1000,BS_87,BS_87_4_AC.pickle,27,23.09748427672956,CR (enhanced)
1001,BS_87,BS_87_4_AC.pickle,33,3.0660377358490445,Inconclusive
1002,BS_87,BS_87_4_AC.pickle,34,22.123142250530776,CR (enhanced)
1003,BS_87,BS_87_4_AC.pickle,35,10.40880503144656,CR (enhanced)
1004,BS_87,BS_87_4_AC.pickle,38,23.238993710691823,CR (enhanced)
1005,BS_87,BS_87_4_AC.pickle,44,21.63934426229508,CR (enhanced)
1006,BS_87,BS_87_4_AC.pickle,45,5.786163522012576,CR (enhanced)
1007,BS_87,BS_87_4_AC.pickle,57,31.69811320754721,CR (enhanced)
1008,BS_87,BS_87_4_AC.pickle,62,1.9624819624819636,Inconclusive
1009,BS_87,BS_87_4_AC.pickle,63,8.396226415094338,CR (enhanced)
1010,BS_87,BS_87_4_AC.pickle,73,18.3018867924528,CR (enhanced)
1011,BS_87,BS_87_4_AC.pickle,74,7.738478027867095,CR (enhanced)
1012,BS_87,BS_87_4_AC.pickle,80,9.066666666666668,CR (enhanced)
1013,BS_87,BS_87_4_AC.pickle,82,15.297619047619047,CR (enhanced)
1014,BS_87,BS_87_4_AC.pickle,99,22.452830188679236,CR (enhanced)
1015,BS_87,BS_87_4_AC.pickle,115,28.467309753483388,CR (enhanced)
1016,BS_87,BS_87_4_AC.pickle,124,1.3153153153153143,NCR
1017,BS_87,BS_87_4_AC.pickle,125,15.425531914893616,CR (enhanced)
1018,BS_87,BS_87_4_AC.pickle,141,16.58805031446541,CR (enhanced)
1019,BS_87,BS_87_4_AC.pickle,142,6.100628930817611,CR (enhanced)
1020,BS_87,BS_87_4_AC.pickle,145,1.8821459982409852,Inconclusive
1021,BS_87,BS_87_4_AC.pickle,154,4.2222222222222205,Inconclusive
1022,BS_87,BS_87_4_AC.pickle,156,7.64150943396227,CR (enhanced)
1023,BS_87,BS_87_4_AC.pickle,162,11.132075471698109,CR (enhanced)
1024,BS_87,BS_87_4_AC.pickle,166,1.3993710691823895,NCR
1025,BS_87,BS_87_4_AC.pickle,172,7.169811320754737,CR (enhanced)
1026,BS_87,BS_87_4_AC.pickle,181,6.9605142332415015,CR (enhanced)
1027,BS_87,BS_87_4_AC.pickle,187,24.64285714285714,CR (enhanced)
1028,BS_87,BS_87_4_AC.pickle,211,7.844311377245513,CR (enhanced)
1029,BS_87,BS_87_4_AC.pickle,216,7.31132075471699,CR (enhanced)
1030,BS_87,BS_87_4_AC.pickle,219,6.338797814207649,CR (enhanced)
1031,BS_87,BS_87_4_AC.pickle,227,1.553166069295103,Inconclusive
1032,BS_87,BS_87_4_AC.pickle,260,4.293785310734464,Inconclusive
1033,BS_87,BS_87_4_AC.pickle,267,86.08490566037736,CR (enhanced)
1034,BS_87,BS_87_5_AC.pickle,7,11.471758154335719,CR (enhanced)
1035,BS_87,BS_87_5_AC.pickle,11,2.9912490055688106,CR (enhanced)
1036,BS_87,BS_87_5_AC.pickle,14,5.218774860779645,CR (enhanced)
1037,BS_87,BS_87_5_AC.pickle,16,1.368337311058074,Inconclusive
1038,BS_87,BS_87_5_AC.pickle,18,1.3046937151949085,NCR
1039,BS_87,BS_87_5_AC.pickle,24,3.8981702466189305,CR (enhanced)
1040,BS_87,BS_87_5_AC.pickle,25,1.1774065234685764,Inconclusive
1041,BS_87,BS_87_5_AC.pickle,26,1.0042735042735047,NCR
1042,BS_87,BS_87_5_AC.pickle,28,2.1638822593476537,Inconclusive
1043,BS_87,BS_87_5_AC.pickle,30,1.877486077963406,Inconclusive
1044,BS_87,BS_87_5_AC.pickle,33,1.4319809069212392,NCR
1045,BS_87,BS_87_5_AC.pickle,35,3.9140811455847233,CR (enhanced)
1046,BS_87,BS_87_5_AC.pickle,37,3.3731105807478103,Inconclusive
1047,BS_87,BS_87_5_AC.pickle,42,2.1320604614160734,Inconclusive
1048,BS_87,BS_87_5_AC.pickle,43,5.425616547334925,Inconclusive
1049,BS_87,BS_87_5_AC.pickle,47,10.857699805068227,CR (enhanced)
1050,BS_87,BS_87_5_AC.pickle,49,25.266666666666662,CR (enhanced)
1051,BS_87,BS_87_5_AC.pickle,52,10.05568814638028,CR (enhanced)
1052,BS_87,BS_87_5_AC.pickle,53,1.3043478260869565,Inconclusive
1053,BS_87,BS_87_5_AC.pickle,55,2.4025457438345272,Inconclusive
1054,BS_87,BS_87_5_AC.pickle,83,18.806682577565628,CR (enhanced)
1055,BS_87,BS_87_5_AC.pickle,84,11.249005568814635,CR (enhanced)
1056,BS_87,BS_87_5_AC.pickle,87,17.056483691328552,CR (enhanced)
1057,BS_87,BS_87_5_AC.pickle,93,15.672235481304691,CR (enhanced)
1058,BS_87,BS_87_5_AC.pickle,97,14.606205250596624,CR (enhanced)
1059,BS_87,BS_87_5_AC.pickle,99,31.680290644868304,CR (enhanced)
1060,BS_87,BS_87_5_AC.pickle,101,7.128082736674625,CR (enhanced)
1061,BS_87,BS_87_5_AC.pickle,126,0.5091487669053303,NCR
1062,BS_87,BS_87_5_AC.pickle,132,1.3333333333333333,NCR
1063,BS_87,BS_87_6_AC.pickle,3,0.32599837000814985,NCR
1064,BS_87,BS_87_6_AC.pickle,7,1.6625916870415651,Inconclusive
1065,BS_87,BS_87_6_AC.pickle,11,0.48899755501222464,NCR
1066,BS_87,BS_87_6_AC.pickle,14,0.37489812550937257,NCR
1067,BS_87,BS_87_6_AC.pickle,16,0.6519967400163001,Inconclusive
1068,BS_87,BS_87_6_AC.pickle,39,3.372319688109162,CR (enhanced)
1069,BS_87,BS_87_6_AC.pickle,40,3.993480032599837,Inconclusive
1070,BS_87,BS_87_6_AC.pickle,44,4.934383202099737,CR (enhanced)
1071,BS_87,BS_87_6_AC.pickle,51,0.30969845150774233,NCR
1072,BS_87,BS_87_6_AC.pickle,61,0.7171964140179304,NCR
1073,BS_87,BS_87_6_AC.pickle,62,0.5378973105134481,NCR
1074,BS_87,BS_87_6_AC.pickle,70,7.546862265688672,CR (enhanced)
1075,BS_87,BS_87_6_AC.pickle,84,0.5867970660146703,NCR
1076,BS_87,BS_87_6_AC.pickle,87,1.238793806030971,Inconclusive
1077,BS_87,BS_87_6_AC.pickle,88,0.9942950285248572,NCR
1078,BS_87,BS_87_6_AC.pickle,98,3.6847103513770167,Inconclusive
1079,BS_87,BS_87_7_AC.pickle,6,13.504273504273502,CR (enhanced)
1080,BS_87,BS_87_7_AC.pickle,9,1.9783197831978288,NCR
1081,BS_87,BS_87_7_AC.pickle,11,1.2444444444444451,NCR
1082,BS_87,BS_87_8_AC.pickle,1,2.9571984435797676,Inconclusive
1083,BS_87,BS_87_8_AC.pickle,2,0.6560846560846563,NCR
1084,BS_87,BS_87_8_AC.pickle,3,9.047619047619044,CR (enhanced)
1085,BS_87,BS_87_8_AC.pickle,10,1.3594040968342638,NCR
1086,BS_87,BS_87_8_AC.pickle,11,0.9124767225325885,NCR
1087,BS_87,BS_87_8_AC.pickle,45,9.925512104283085,CR (enhanced)
1088,BS_87,BS_87_8_AC.pickle,66,0.6553672316384178,Inconclusive
1089,BS_87,BS_87_8_AC.pickle,68,12.450980392156863,CR (enhanced)
1090,BS_87,BS_87_8_AC.pickle,71,12.625698324022354,CR (enhanced)
1091,BS_87,BS_87_9_AC.pickle,0,1.1602209944751387,Inconclusive
1092,BS_87,BS_87_9_AC.pickle,2,0.5761316872427984,NCR
1093,BS_87,BS_87_9_AC.pickle,3,1.171875000000001,NCR
1094,BS_87,BS_87_9_AC.pickle,4,0.7956104252400539,Inconclusive
1095,BS_87,BS_87_9_AC.pickle,6,1.1709601873536302,Inconclusive
1096,BS_87,BS_87_9_AC.pickle,13,2.386831275720167,Inconclusive
1097,BS_87,BS_87_9_AC.pickle,14,1.0090090090090085,Inconclusive
1098,BS_87,BS_87_9_AC.pickle,16,0.75445816186557,NCR
1099,BS_87,BS_87_9_AC.pickle,25,0.35665294924554153,NCR
1100,BS_87,BS_87_9_AC.pickle,27,1.5749235474006134,Inconclusive
1101,BS_87,BS_87_9_AC.pickle,30,0.9602194787379965,NCR
1102,BS_87,BS_87_9_AC.pickle,31,1.358024691358024,Inconclusive
1103,BS_87,BS_87_9_AC.pickle,38,0.8230452674897127,NCR
1104,BS_87,BS_87_9_AC.pickle,46,0.5756731662024147,NCR
1105,BS_87,BS_87_9_AC.pickle,48,0.5844748858447487,NCR
1106,BS_87,BS_87_9_AC.pickle,50,0.6896551724137931,Inconclusive
1107,BS_87,BS_87_9_AC.pickle,51,0.8714596949891068,NCR
1108,BS_87,BS_87_9_AC.pickle,60,1.430745814307458,NCR
1109,BS_87,BS_87_9_AC.pickle,74,13.212121212121213,CR (enhanced)
1110,BS_87,BS_87_9_AC.pickle,77,0.7560137457044674,Inconclusive
1111,BS_87,BS_87_9_AC.pickle,86,2.3038156947444226,Inconclusive
1112,BS_87,BS_87_9_AC.pickle,87,0.5787037037037044,NCR
1113,BS_87,BS_87_9_AC.pickle,105,4.43425076452599,CR (enhanced)
1114,BS_87,BS_87_9_AC.pickle,109,0.2810304449648713,NCR
1115,BS_87,BS_87_9_AC.pickle,120,0.4316546762589926,NCR
1116,BS_87,BS_87_9_AC.pickle,128,0.9523809523809526,NCR
1117,BS_87,BS_87_9_AC.pickle,131,1.221964423820572,NCR
1118,BS_87,BS_87_9_AC.pickle,135,1.0678210678210664,NCR
